League,Date,Time,Round,Home,Away,Class_Home,Class_Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,p_H,p_D,p_A,CV_HDA,P_expt_H,P_expt_A,Media_Saldo_Golos_H_HT,CV_Saldo_Golos_H_HT,Media_Saldo_Golos_H_FT,CV_Saldo_Golos_H_FT,PPJ_H,CV_PPJ_H,Power_Ranking_HT_H,CV_Power_Ranking_HT_H,Power_Ranking_FT_H,CV_Power_Ranking_FT_H,Average_Goals_Scored_by_Home_Teams,Average_Goals_Conceded_by_Home_Teams,Media_Total_1HT_H,CV_Media_Total_1HT_H,Media_Total_2HT_H,CV_Media_Total_2HT_H,Media_Geral_GM_H,Media_Geral_GS_H,Media_GM_H_6j,Media_GS_H_6j,Media_primeiro_gol_home,Media_primeiro_gol_home_sofrido,Porc_Marcou_Primeiro_Golo_H,Porc_Marcou_Primeiro_Golo_H_1P,Porc_Sofreu_Primeiro_Golo_H,Porc_Sofreu_Primeiro_Golo_H_1P,media_chutes_home,media_chutes_por_gol_H,media_movel_chutes_por_gol_H,media_ataques_perigosos_por_gol_H,media_movel_ataques_perigosos_por_gol_H,media_cartoes_amarelos_H,media_movel_media_cartoes_amarelos_H,media_cartoes_vermelhos_H,media_movel_media_cartoes_vermelhos_H,Media_FT_Corners_H_MAR,CV_Corners_H_MAR,Media_FT_Corners_H_SFR,CV_Corners_H_SFR,Media_VG_H,CV_VG_H,Media_CG_H,CV_CG_H,Porc_Over05HT_Home,Porc_Over15HT_Home,Porc_Under05HT_Home,Porc_Over15FT_Home,Porc_Over25FT_Home,Porc_BTTS_Home,Porc_Home_Win,0x0_Home,1x0_Home,1x1_Home,0x1_Home,2x0_Home,2x1_Home,2x2_Home,0x2_Home,1x2_Home,3x0_Home,3x1_Home,3x2_Home,3x3_Home,0x3_Home,1x3_Home,2x3_Home,Goleada_Home,O_qualquer_Empate_Home,Media_Saldo_Golos_A_HT,CV_Saldo_Golos_A_HT,Media_Saldo_Golos_A_FT,CV_Saldo_Golos_A_FT,PPJ_A,CV_PPJ_A,Power_Ranking_HT_A,CV_Power_Ranking_HT_A,Power_Ranking_FT_A,CV_Power_Ranking_FT_A,Average_Goals_Scored_by_Away_Teams,Average Goals Conceded by Away Teams,Media_Total_1HT_A,CV_Media_Total_1HT_A,Media_Total_2HT_A,CV_Media_Total_2HT_A,Media_Geral_GM_A,Media_Geral_GS_A,Media_GM_A_6j,Media_GS_A_6j,Media_primeiro_gol_away,Media_primeiro_gol_away_sofrido,Porc_Marcou_Primeiro_Golo_A,Porc_Marcou_Primeiro_Golo_A_1P,Porc_Sofreu_Primeiro_Golo_A,Porc_Sofreu_Primeiro_Golo_A_1P,media_chutes_away,media_chutes_por_gol_A,media_movel_chutes_por_gol_A,media_ataques_perigosos_por_gol_A,media_movel_ataques_perigosos_por_gol_A,media_cartoes_amarelos_A,media_movel_media_cartoes_amarelos_A,media_cartoes_vermelhos_A,media_movel_media_cartoes_vermelhos_A,Media_FT_Corners_A_MAR,CV_Corners_A_MAR,Media_FT_Corners_A_SFR,CV_Corners_A_SFR,Media_VG_A,CV_VG_A,Media_CG_A,CV_CG_A,Porc_Over05HT_Away,Porc_Over15HT_Away,Porc_Under05HT_Away,Porc_Over15FT_Away,Porc_Over25FT_Away,Porc_BTTS_Away,Porc_Away_Win,0x0_Away,1x0_Away,1x1_Away,0x1_Away,2x0_Away,2x1_Away,2x2_Away,0x2_Away,1x2_Away,3x0_Away,3x1_Away,3x2_Away,3x3_Away,0x3_Away,1x3_Away,2x3_Away,Goleada_Away,O_qualquer_Empate_Away
TURQUIA - LIGA 1,2023-12-25,12:00,RONDA 17,Manisa FK,Sanliurfaspor,13,15,1.6,4.0,8.0,1.4,2.75,1.29,3.5,1.9,1.9,3.25,1.33,2.0,1.73,0.625,0.25,0.125,0.6373774391990982,2.125,0.625,-0.17,-1.05,0.67,0.4,1.33,0.0,-0.17,-2.45,1.0,0.47,1.4,1.21,0.33,0.26,1.83,0.11,1.41,1.2,1.67,1.0,49.5,50.5,16.67,16.67,33.33,33.33,4.0,0.0,2.98,0.0,36.75,1.8,1.8,0.09,0.09,3.33,0.71,1.17,0.59,0.25,0.79,2.71,0.83,66.67,16.67,33.33,83.33,50.0,33.33,33.33,10.0,0.0,20.0,10.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,-0.17,-3.88,-0.67,-1.61,1.0,0.41,-0.5,-2.71,-0.67,-1.92,1.21,1.4,0.33,0.32,1.17,0.09,0.75,1.62,0.67,1.33,47.0,28.6,66.67,66.67,0.0,0.0,2.83,,2.75,,34.75,1.8,1.8,0.09,0.09,4.67,0.59,7.0,0.39,0.33,0.82,3.63,0.96,83.33,0.0,16.67,83.33,16.67,50.0,16.67,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURQUIA - LIGA 1,2023-12-25,15:00,RONDA 17,Corum,Boluspor,8,9,2.2861607142857143,3.7216569767441863,3.4026578073089704,1.36,2.99,1.24,3.48,1.73,2.08,2.98,1.32,1.66,2.16,0.4374145674672915,0.2686975200156219,0.29388791251708646,0.22293474080183648,1.5809412224174964,1.1503612575668813,-0.17,-2.22,-0.17,-2.31,1.0,0.42,-0.5,-2.82,-1.17,-1.09,1.4,1.21,0.67,0.35,1.33,0.26,1.71,1.43,1.33,1.5,40.5,33.5,50.0,33.33,0.0,0.0,5.0,0.0,2.46,0.0,32.33,1.8,1.8,0.09,0.09,6.67,0.43,3.33,0.69,0.35,0.93,3.22,0.9,83.33,33.33,16.67,66.67,50.0,33.33,33.33,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,1.33,0.36,1.0,0.81,0.33,3.88,1.21,1.4,0.0,1.0,1.33,0.19,1.14,1.33,0.67,0.67,67.0,53.67,50.0,50.0,33.33,33.33,3.0,0.0,3.83,0.0,47.33,1.8,1.8,0.09,0.09,5.0,0.68,5.17,0.44,0.28,1.19,2.36,1.17,0.0,0.0,100.0,33.33,33.33,33.33,33.33,20.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
TURQUIA - LIGA 1,2023-12-25,18:00,RONDA 17,Eyupspor,Erzurumspor,1,10,1.392063492063492,5.621794871794871,9.637362637362637,1.33,3.25,1.25,3.75,1.75,2.05,3.0,1.36,2.25,1.57,0.7183580387685291,0.17787913340935008,0.10376282782212087,0.821789478644267,2.3329532497149374,0.4891676168757127,0.5,0.6,1.67,0.37,2.5,0.16,1.83,0.38,3.67,0.22,1.4,1.21,0.83,0.15,1.83,0.16,1.59,0.83,2.33,0.67,39.4,49.5,33.33,33.33,33.33,16.67,7.0,0.0,2.88,0.0,27.98,1.8,1.8,0.09,0.09,7.0,0.39,2.33,0.64,0.31,0.57,3.55,0.52,66.67,33.33,33.33,83.33,66.67,50.0,83.33,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,-0.5,-1.02,-0.17,-4.26,1.0,0.39,-1.5,-0.89,-0.17,-7.55,1.21,1.4,0.0,1.0,1.0,0.29,1.13,1.29,0.67,0.83,51.67,43.5,0.0,0.0,16.67,16.67,4.0,0.0,4.0,0.0,37.83,1.8,1.8,0.09,0.09,4.67,0.32,4.67,0.42,0.34,1.17,3.26,1.16,50.0,0.0,50.0,33.33,16.67,33.33,16.67,20.0,20.0,10.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
TURQUIA - SUPER LIGA,2023-12-25,15:00,RONDA 18,Alanyaspor,Samsunspor,15,18,2.3259013282732446,3.678169542385596,3.3536251709986318,1.4,2.75,1.29,3.5,1.93,1.93,3.25,1.33,1.73,2.0,0.42994085253926173,0.2718743626351214,0.298184784825617,0.2074534042280829,1.5616969202529067,1.1664287171119725,-0.17,-1.22,-0.67,-0.57,0.83,0.28,0.17,4.58,-1.33,-0.65,1.61,1.28,0.5,0.37,1.5,0.06,1.73,1.56,1.0,1.67,34.0,62.6,0.0,0.0,33.33,33.33,3.83,2.5,2.83,30.0,29.17,1.8,1.8,0.09,0.09,6.0,0.36,3.67,0.66,0.26,1.1,2.22,1.12,66.67,33.33,33.33,66.67,66.67,50.0,16.67,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,20.0,10.0,0.0,0.0,0.0,-1.0,-1.42,-1.5,-0.92,0.0,1.0,-2.0,-0.58,-4.5,-0.56,1.28,1.61,0.17,1.47,1.17,0.33,1.41,1.3,0.5,2.0,34.0,38.5,16.67,16.67,33.33,16.67,3.17,2.0,1.5,11.0,37.5,1.8,1.8,0.09,0.09,4.83,0.37,3.0,0.5,0.29,1.73,3.01,1.85,50.0,50.0,50.0,66.67,33.33,33.33,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
TURQUIA - SUPER LIGA,2023-12-25,15:00,RONDA 18,Kasimpasa,Rizespor,9,6,2.186813186813187,3.8269230769230775,3.553571428571429,1.33,3.25,1.2,4.33,1.67,2.15,2.63,1.44,1.57,2.25,0.45728643216080395,0.26130653266331655,0.2814070351758794,0.26409413755720423,1.6331658291457285,1.1055276381909547,-1.0,-0.34,-0.67,-0.75,1.17,0.22,-2.0,-0.39,-1.0,-0.92,1.61,1.28,0.5,0.27,2.0,0.16,1.82,1.78,1.67,2.33,52.0,39.0,33.33,16.67,16.67,0.0,6.17,1.75,3.83,13.5,31.6,1.8,1.8,0.09,0.09,6.5,0.42,5.5,0.56,0.55,0.65,4.27,0.64,100.0,50.0,0.0,100.0,66.67,83.33,33.33,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,-0.33,-2.32,-1.17,-1.11,1.17,0.2,-1.67,-0.56,-1.5,-0.85,1.28,1.61,0.33,0.98,2.17,0.32,1.2,1.64,1.0,2.17,59.67,29.4,16.67,0.0,16.67,0.0,3.0,0.0,2.11,0.0,21.0,1.8,1.8,0.09,0.09,3.17,0.42,5.5,0.53,0.5,1.21,4.37,1.26,83.33,16.67,16.67,83.33,66.67,50.0,33.33,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0
TURQUIA - SUPER LIGA,2023-12-25,18:00,RONDA 18,Hatayspor,Besiktas,10,5,3.553571428571429,3.8269230769230775,2.186813186813187,1.33,3.25,1.2,4.33,1.67,2.15,2.63,1.44,1.57,2.25,0.2814070351758794,0.26130653266331655,0.45728643216080395,0.26409413755720423,1.1055276381909547,1.6331658291457285,-0.5,-1.48,0.5,2.24,1.83,0.32,-1.5,-0.85,1.83,1.37,1.61,1.28,0.33,0.26,2.33,0.4,1.43,1.59,2.0,1.5,45.6,35.6,66.67,33.33,0.0,0.0,5.0,2.67,3.2,13.0,19.5,1.8,1.8,0.09,0.09,5.33,0.71,3.5,0.93,0.88,0.6,7.04,0.61,83.33,33.33,16.67,83.33,83.33,83.33,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,40.0,0.0,0.0,0.0,0.0,-0.5,-1.75,-0.67,-1.47,1.0,0.62,-0.83,-0.73,-1.67,-1.21,1.28,1.61,0.5,0.27,2.17,0.12,1.6,1.33,1.5,2.17,51.0,26.8,0.0,0.0,0.0,0.0,3.17,4.0,2.0,49.0,24.5,1.8,1.8,0.09,0.09,5.17,0.38,3.83,0.47,0.52,0.46,4.18,0.46,100.0,50.0,0.0,100.0,83.33,66.67,33.33,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,0.0
TURQUIA - SUPER LIGA,2023-12-25,18:00,RONDA 18,Pendikspor,Ankaragucu,19,11,3.0044757033248084,3.714624505928854,2.5128342245989304,1.33,3.25,1.22,4.0,1.73,2.08,2.75,1.4,1.62,2.2,0.33283677378165566,0.26920621408810386,0.3979570121302405,0.15769039782427532,1.2677165354330708,1.4630772504788254,-0.67,-1.02,-1.5,-0.73,0.83,0.94,-1.33,-0.99,-2.17,-0.98,1.61,1.28,0.17,3.63,2.5,0.23,1.5,1.23,1.0,2.5,68.0,43.0,33.33,33.33,0.0,0.0,3.5,,3.6,1.0,40.6,1.8,1.8,0.09,0.09,5.0,0.59,3.83,0.32,0.34,0.58,2.66,0.58,66.67,33.33,33.33,83.33,50.0,66.67,16.67,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-2.29,-0.17,-6.87,0.83,0.23,-0.67,-0.85,-0.83,-0.92,1.28,1.61,0.67,0.27,2.17,0.18,1.37,1.21,1.83,2.0,39.17,29.0,16.67,0.0,0.0,0.0,3.5,5.0,2.14,34.0,28.69,1.8,1.8,0.09,0.09,4.0,0.34,4.33,0.59,0.79,0.5,7.12,0.52,83.33,50.0,16.67,100.0,83.33,100.0,16.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0
ÍNDIA - SUPER LIGA,2023-12-26,15:30,-,Punjab,Odisha FC,11,5,2.938178294573644,3.6888077858880783,2.5735868273637754,1.36,2.99,1.24,3.48,1.83,1.94,2.93,1.33,1.65,2.18,0.3403469428137985,0.2710902974737814,0.38856275971242,0.14464102912853838,1.292131125915177,1.4367785766110415,-0.33,,-0.33,,0.67,,-0.67,-0.88,-0.67,-1.77,1.54,1.38,0.0,,1.33,,0.75,0.75,0.67,1.0,72.5,62.0,83.33,66.67,16.67,16.67,2.33,0.0,3.5,0.0,49.5,1.8,1.8,0.09,0.09,4.33,0.76,4.0,0.71,0.25,0.74,1.93,0.74,33.33,0.0,66.67,66.67,0.0,66.67,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.38,-0.17,-7.9,1.17,0.06,1.67,0.78,-0.5,-1.41,1.38,1.54,0.67,0.35,2.17,0.1,1.2,2.04,1.5,1.67,27.4,54.4,16.67,16.67,16.67,16.67,3.67,0.0,2.77,0.0,28.6,1.8,1.8,0.09,0.09,6.0,0.22,5.83,0.96,0.53,0.62,4.24,0.61,83.33,16.67,16.67,83.33,66.67,66.67,33.33,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
EGIPTO - PRIMEIRA LIGA,2023-12-26,18:00,RONDA 10,Al Ittihad,Pharco,11,17,2.3892307692307693,3.4131868131868135,3.466517857142857,1.5,2.48,1.4,2.64,2.31,1.59,4.15,1.17,1.96,1.8,0.41854475209272374,0.2929813264649066,0.2884739214423696,0.18084499313362995,1.5486155827430779,1.1584030907920155,-0.33,-0.52,0.0,1.0,1.5,0.13,-0.33,-2.04,1.0,0.98,1.17,1.03,0.5,0.14,0.67,0.65,1.24,1.11,1.0,1.0,36.33,8.67,16.67,16.67,16.67,16.67,4.0,1.0,3.22,1.0,36.33,1.8,1.8,0.09,0.09,3.5,0.46,4.17,0.54,0.29,1.19,2.51,1.17,66.67,33.33,33.33,50.0,33.33,33.33,33.33,20.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,-0.83,-0.42,-0.33,-1.53,0.83,0.16,-1.17,-0.48,-1.0,-0.41,1.03,1.17,0.17,0.52,1.17,0.25,0.61,0.79,1.0,1.33,61.5,33.5,16.67,16.67,16.67,16.67,4.17,3.0,2.38,54.0,33.0,1.8,1.8,0.09,0.09,4.33,0.58,3.83,0.78,0.44,0.93,4.17,0.98,50.0,50.0,50.0,50.0,50.0,50.0,16.67,30.0,10.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARÁBIA SAUDITA - PRIMEIRA LIGA,2023-12-26,19:00,RONDA 17,Al-Ittihad FC,Al-Nassr,6,2,3.171644664466447,4.0633170078573695,2.2799723210755243,1.29,3.25,1.17,4.5,1.57,2.3,2.38,1.53,1.5,2.51,0.3152938319993756,0.24610435219951265,0.4386018158011116,0.2388458006272536,1.1919858481976395,1.5619097996028475,0.67,0.52,0.5,1.36,1.67,0.32,2.33,0.36,1.17,1.39,1.5,1.25,1.17,0.17,2.17,0.11,2.11,0.68,2.17,1.67,34.4,39.0,0.0,0.0,0.0,0.0,6.0,1.0,2.6,9.25,22.6,1.8,1.8,0.09,0.09,5.67,0.32,4.33,0.81,0.38,0.96,3.68,0.67,83.33,33.33,16.67,83.33,66.67,66.67,50.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.33,0.63,2.67,0.56,3.0,0.16,4.0,0.35,5.67,0.29,1.25,1.5,1.33,0.26,3.0,0.19,2.05,0.92,3.5,0.83,33.0,72.4,33.33,33.33,33.33,33.33,7.67,1.0,2.34,1.0,19.96,1.8,1.8,0.09,0.09,5.17,0.21,2.67,1.1,0.45,0.66,5.07,0.38,83.33,50.0,16.67,100.0,100.0,83.33,100.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,20.0,0.0
INGLATERRA - PREMIER LEAGUE,2023-12-26,13:30,RONDA 19,Newcastle,Nottingham,6,17,1.512,4.7250000000000005,7.875,1.33,3.25,1.25,4.0,1.75,2.05,3.0,1.4,1.95,1.8,0.6613756613756614,0.21164021164021163,0.12698412698412698,0.7035644529447065,2.195767195767196,0.5925925925925926,0.67,0.41,2.0,0.2,3.0,0.13,2.33,0.26,5.0,0.23,1.6,1.28,0.83,0.18,1.33,0.17,1.79,0.96,2.17,0.17,35.67,,66.67,66.67,16.67,16.67,4.67,0.0,2.5,0.0,39.83,1.8,1.8,0.09,0.09,5.0,0.52,5.0,0.66,0.51,0.89,4.48,0.74,50.0,33.33,50.0,50.0,33.33,16.67,100.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,-1.0,-0.4,-1.67,-0.23,0.67,0.29,-2.0,-0.72,-3.0,-0.28,1.28,1.6,0.17,1.21,1.33,0.43,0.96,1.55,0.5,2.17,46.0,17.75,50.0,33.33,0.0,0.0,2.83,0.0,2.75,0.0,18.0,1.8,1.8,0.09,0.09,3.33,0.59,5.5,0.75,0.29,1.47,2.89,1.42,66.67,66.67,33.33,66.67,50.0,16.67,16.67,10.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESCÓCIA - PRIMEIRA LIGA,2023-12-26,16:00,RONDA 20,Dundee FC,Celtic,7,1,9.559440559440558,5.841880341880341,1.3808080808080807,1.29,3.5,1.17,5.0,1.57,2.35,2.5,1.53,1.95,1.8,0.10460863204096563,0.17117776152158015,0.7242136064374544,0.8331809041609723,0.48500365764447706,2.3438185808339433,0.17,2.81,0.17,6.36,1.83,0.19,0.83,1.1,1.5,0.86,1.52,1.15,0.5,0.86,1.67,0.21,1.6,1.36,1.33,1.17,38.0,17.5,33.33,16.67,16.67,16.67,4.83,7.0,2.31,47.0,23.25,1.8,1.8,0.09,0.09,5.33,0.28,7.0,0.39,0.43,1.09,3.52,1.08,50.0,33.33,50.0,50.0,50.0,16.67,50.0,20.0,20.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.5,1.36,2.0,0.58,2.67,0.13,1.83,0.43,4.67,0.32,1.15,1.52,0.67,0.32,2.17,0.15,2.4,0.89,2.5,0.5,43.4,64.67,0.0,0.0,16.67,0.0,7.83,0.0,2.95,0.0,24.72,1.8,1.8,0.09,0.09,7.67,0.38,2.67,1.01,0.3,0.68,3.57,0.53,66.67,16.67,33.33,83.33,83.33,50.0,83.33,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,10.0,0.0
PAÍS DE GALES - PRIMEIRA LIGA CYMRU,2023-12-26,15:30,RONDA 20,Cardiff Metropolitan,Penybont,4,8,2.525271136049579,3.5891087635768484,3.0733087017454452,1.4,2.81,1.28,3.2,1.92,1.82,3.2,1.28,1.71,2.08,0.3959970815507578,0.2786207010911021,0.32538221735814016,0.14474222997571976,1.4666119457433755,1.2547673531655226,0.0,1.0,0.33,0.69,2.17,0.16,0.67,0.49,2.0,0.39,1.64,1.37,0.5,0.33,2.33,0.2,1.48,1.26,1.83,1.5,52.67,61.6,16.67,16.67,33.33,16.67,3.5,1.75,2.19,13.5,28.31,1.8,1.8,0.09,0.09,3.67,0.68,4.33,0.65,0.79,0.7,8.04,0.76,33.33,33.33,66.67,100.0,66.67,83.33,66.67,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-0.93,-0.17,-7.71,1.17,0.31,-0.67,-0.74,-0.5,-2.18,1.37,1.64,0.67,0.2,2.5,0.17,1.4,1.56,2.0,2.17,47.33,43.33,0.0,0.0,33.33,33.33,4.5,,2.71,,40.83,1.8,1.8,0.09,0.09,7.83,0.16,3.17,0.36,0.65,0.71,5.32,0.65,83.33,50.0,16.67,100.0,83.33,100.0,33.33,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0
PAÍS DE GALES - PRIMEIRA LIGA CYMRU,2023-12-26,15:30,RONDA 20,Colwyn Bay,Bala Town,10,5,4.879972042190875,3.9340743776252434,1.8487999807419175,1.39,2.85,1.27,3.28,1.91,1.83,3.2,1.28,1.83,1.93,0.2049192067811617,0.2541893985755394,0.5408913946432989,0.44441298064476426,0.8689470189190245,1.8768635825054363,-0.33,-0.54,-0.17,-4.44,1.17,0.3,-0.33,-1.58,-0.5,-2.96,1.64,1.37,0.67,0.42,1.83,0.13,1.33,2.11,1.67,1.83,36.8,37.0,33.33,33.33,33.33,16.67,3.67,1.5,1.83,29.5,32.23,1.8,1.8,0.09,0.09,6.0,0.45,6.5,0.32,0.72,0.55,5.78,0.56,66.67,50.0,33.33,83.33,83.33,83.33,33.33,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.67,-0.67,-0.78,0.83,0.11,-0.5,-1.53,-1.33,-0.37,1.37,1.64,0.33,0.38,1.17,0.28,1.59,1.17,0.83,1.5,41.33,41.0,0.0,0.0,16.67,16.67,4.67,1.5,4.67,27.0,62.44,1.8,1.8,0.09,0.09,4.33,0.25,4.5,0.65,0.24,1.17,2.53,1.21,66.67,50.0,33.33,66.67,33.33,50.0,16.67,20.0,10.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAÍS DE GALES - PRIMEIRA LIGA CYMRU,2023-12-26,15:30,RONDA 20,Haverfordwest,Barry,7,9,1.9114935303054117,4.059239069974414,4.338445990131384,1.33,3.14,1.2,3.9,1.7,2.08,2.67,1.39,1.64,2.2,0.5231511298080217,0.2463515902270578,0.23049727996492042,0.40313226129163887,1.815804979651123,0.937843430121819,0.33,1.16,0.5,1.71,1.67,0.24,0.67,1.6,1.17,1.07,1.64,1.37,1.0,0.29,2.17,0.11,1.58,1.05,2.17,1.67,51.8,45.25,33.33,33.33,16.67,0.0,5.67,2.0,3.28,35.0,29.93,1.8,1.8,0.09,0.09,4.0,0.52,5.17,0.67,0.62,0.66,5.4,0.64,66.67,50.0,33.33,100.0,83.33,50.0,50.0,10.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,-0.67,-0.9,-0.5,-2.7,1.0,0.2,-2.33,-0.15,-1.5,-0.57,1.37,1.64,0.17,0.41,1.17,0.12,1.08,2.0,0.83,1.33,54.33,19.8,0.0,0.0,16.67,16.67,3.17,1.0,3.22,1.0,52.56,1.8,1.8,0.09,0.09,6.17,0.4,4.5,0.41,0.44,1.35,3.71,1.33,66.67,16.67,33.33,50.0,33.33,33.33,33.33,0.0,40.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAÍS DE GALES - PRIMEIRA LIGA CYMRU,2023-12-26,15:30,RONDA 20,Newtown,Connah's Q.,3,2,3.505974239517676,3.8286099057309593,2.204677052457434,1.33,3.14,1.21,3.74,1.73,2.04,2.71,1.38,1.6,2.27,0.28522742372960846,0.26119140487598974,0.4535811713944018,0.25677721241598045,1.1168736760648152,1.6219349190591952,0.67,0.68,1.17,0.85,2.17,0.31,2.67,0.31,2.83,0.55,1.64,1.37,0.83,0.24,1.5,0.19,1.51,1.33,1.83,0.67,25.0,57.67,50.0,33.33,33.33,16.67,5.17,1.75,3.7,20.5,36.05,1.8,1.8,0.09,0.09,4.67,0.2,4.17,0.53,0.39,0.87,3.41,0.77,66.67,33.33,33.33,83.33,33.33,33.33,66.67,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.67,1.02,1.67,0.73,2.17,0.15,2.33,0.42,3.33,0.5,1.37,1.64,1.33,0.09,1.67,0.25,1.49,1.0,2.67,1.0,37.33,45.25,16.67,16.67,16.67,16.67,8.5,1.33,4.97,17.67,43.39,1.8,1.8,0.09,0.09,5.67,0.65,3.67,0.37,0.49,0.68,4.57,0.56,100.0,66.67,0.0,100.0,83.33,66.67,66.67,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,20.0,0.0
